Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1395181.14","Mumps virus genotype A S79-vaccine",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete","S79-vaccine",,,,,,,,,,,,,,,,,,,,,"2018-06-30T00:00:00Z",,,,,,,"MH426702",,,"Sanger dideoxy sequencing",,,,,1,15384,42.381695,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","Vero",,,,,"2021-01-12T03:50:55.486Z","2021-01-12T03:50:55.486Z"
"1395181.17","Mumps virus genotype A",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete",,,,,,,,,,,,,,,,,,,,,,"2020-07-15T00:00:00Z",,,,,,,"MT732486",,,"Sanger dideoxy sequencing",,,,,1,15384,42.388195,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","VERO",,,,,"2021-01-12T08:57:54.781Z","2021-01-12T08:57:54.781Z"
"1395181.18","Mumps virus genotype A",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete",,,,,,,,,,,,,,,,,,,,,,"2020-07-15T00:00:00Z",,,,,,,"MT732487",,,"Sanger dideoxy sequencing",,,,,1,15384,42.388195,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","VERO",,,,,"2021-01-12T08:57:55.070Z","2021-01-12T08:57:55.070Z"
"1395181.19","Mumps virus genotype A",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete",,,,,,,,,,,,,,,,,,,,,,"2020-07-15T00:00:00Z",,,,,,,"MT732484",,,"Sanger dideoxy sequencing",,,,,1,15384,42.401196,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","VERO",,,,,"2021-01-12T08:57:54.702Z","2021-01-12T08:57:54.702Z"
"1395181.20","Mumps virus genotype A",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete",,,,,,,,,,,,,,,,,,,,,,"2020-07-15T00:00:00Z",,,,,,,"MT732485",,,"Sanger dideoxy sequencing",,,,,1,15384,42.388195,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","VERO",,,,,"2021-01-12T08:57:54.955Z","2021-01-12T08:57:54.955Z"
"1395181.21","Mumps virus genotype A",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete",,,,,,,,,,,,,,,,,,,,,,"2020-07-15T00:00:00Z",,,,,,,"MT732488",,,"Sanger dideoxy sequencing",,,,,1,15384,42.394695,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","VERO",,,,,"2021-01-12T08:57:55.755Z","2021-01-12T08:57:55.755Z"
"1395181.22","Mumps virus genotype A",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete",,,,,,,,,,,,,,,,,,,,,,"2020-07-15T00:00:00Z",,,,,,,"MT732490",,,"Sanger dideoxy sequencing",,,,,1,15384,42.401196,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","VERO",,,,,"2021-01-12T08:57:57.103Z","2021-01-12T08:57:57.103Z"
"1395181.23","Mumps virus genotype A",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete",,,,,,,,,,,,,,,,,,,,,,"2020-07-15T00:00:00Z",,,,,,,"MT732491",,,"Sanger dideoxy sequencing",,,,,1,15384,42.394695,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","VERO",,,,,"2021-01-12T08:57:56.339Z","2021-01-12T08:57:56.339Z"
"1395181.24","Mumps virus genotype A",,1395181,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1395181","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype A","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Complete",,,,,,,,,,,,,,,,,,,,,,"2020-07-15T00:00:00Z",,,,,,,"MT732489",,,"Sanger dideoxy sequencing",,,,,1,15384,42.394695,1,15384,,,,9,,,,,,"cell culture",,,,,"China","Asia","China",,"Vero","Lab host",,,,"Lab","VERO",,,,,"2021-01-12T08:57:57.226Z","2021-01-12T08:57:57.226Z"
"1428458.49","Mumps virus genotype C MuV/ITA/52.00/INMI-2[C]",,1428458,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1428458","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype C","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Partial","MuV/ITA/52.00/INMI-2[C]",,,,,,,,,,,,,,,,,,,,,"2018-09-18T00:00:00Z",,,,,,,"MH509394",,,"Sanger dideoxy sequencing",,,,,1,425,40.705883,1,425,,,,1,,,,,,,,"2000-12-27",2000,,"Italy","Europe","Italy",,"Vero e6","Lab host",,,,"Lab","Vero E6",,,,,"2021-01-12T04:07:27.800Z","2021-01-12T04:07:27.800Z"
"1428458.50","Mumps virus genotype C MuV/ITA/20.99/INMI-1[C]",,1428458,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560080;2560195;2560602;1428458","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Rubulavirinae;Orthorubulavirus;Mumps orthorubulavirus;Mumps virus genotype C","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus","Partial","MuV/ITA/20.99/INMI-1[C]",,,,,,,,,,,,,,,,,,,,,"2018-09-18T00:00:00Z",,,,,,,"MH509393",,,"Sanger dideoxy sequencing",,,,,1,408,40.19608,1,408,,,,1,,,,,,,,"1999-05-19",1999,,"Italy","Europe","Italy",,"Vero e6","Lab host",,,,"Lab","Vero E6",,,,,"2021-01-12T04:07:27.742Z","2021-01-12T04:07:27.742Z"
"1501435.3","Porcine enterovirus G1 13-03212",,1501435,"10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;106966;1501435","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus G;Porcine enterovirus G1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus G","Complete","13-03212",,,,,,,,,,,,,,,,,,,,,"2014-05-27T00:00:00Z","24824640",,,,,,"KF985175",,,"IonTorrent",,"SeqMan NGen program v. 11",,,1,7390,46.833557,1,7390,,,,,,,,,,"intestinal homogenate",,"2013-08-22",2013,,"USA","North America","USA",,"Marc-145",,,,,,"Marc-145",,,,,"2021-01-14T11:53:00.490Z","2021-01-14T11:53:00.490Z"
"170525.14","Measles virus genotype D4 Mvi/IRN.Yazd/2.12[D4]",,170525,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170525","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D4","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/IRN.Yazd/2.12[D4]",,,,,,,,,,,,,,,,,,,,,"2012-02-28T00:00:00Z",,,,,,,"JQ687377",,,,,,,,1,456,52.850876,1,456,,,,1,,,,,,"cell culture infected by urine",,"2012-01",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:42:36.237Z","2021-01-11T12:42:36.237Z"
"170525.311","Measles virus genotype D4 MVi/Zabol.IRN/45.12/1[D4]",,170525,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170525","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D4","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Zabol.IRN/45.12/1[D4]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KC984305",,,,,,,,1,450,54,1,450,,,,1,,,,,,"urine",,"2012-11",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T23:55:27.421Z","2021-01-11T23:55:27.421Z"
"170525.78","Measles virus genotype D4 Mvi/Sistan.IRN/14.12/2[D4]",,170525,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170525","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D4","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/14.12/2[D4]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183260",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"cell culture infected by throat swab",,"2012-04",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:45:50.433Z","2021-01-11T13:45:50.433Z"
"170525.79","Measles virus genotype D4 Mvi/Sistan.IRN/16.12/2[D4]",,170525,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170525","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D4","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/16.12/2[D4]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183268",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"cell culture infected by throat swab",,"2012-04",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:45:51.908Z","2021-01-11T13:45:51.908Z"
"170525.80","Measles virus genotype D4 Mvi/Sistan.IRN/17.12/2[D4]",,170525,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170525","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D4","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/17.12/2[D4]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183275",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"urine",,"2012-05",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:47:54.040Z","2021-01-11T13:47:54.040Z"
"170528.2166","Measles virus genotype D8 MVi/Zagreb.HRV/2.15[D8]",,170528,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170528","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D8","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Zagreb.HRV/2.15[D8]",,,,,,,,,,,,,,,,,,,,,"2016-08-04T00:00:00Z","27473517",,,,,,"KX555601",,,"Sanger dideoxy sequencing",,,,,1,2253,54.15002,1,2253,,,,3,,,,,,"throat swab",,"2015-01-08",2015,,"Croatia","Europe","Croatia",,"Vero/hSLAM",,,,,,"Vero/hSLAM",,,,,"2021-01-12T03:18:01.660Z","2021-01-12T03:18:01.660Z"
"170528.2167","Measles virus genotype D8 MVi/Zagreb.HRV/2.15[D8]",,170528,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170528","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D8","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Zagreb.HRV/2.15[D8]",,,,,,,,,,,,,,,,,,,,,"2016-08-04T00:00:00Z","27473517",,,,,,"KX555602",,,"Sanger dideoxy sequencing",,,,,1,453,54.96689,1,453,,,,1,,,,,,"throat swab",,"2015-01-08",2015,,"Croatia","Europe","Croatia",,"Vero/hSLAM",,,,,,"Vero/hSLAM",,,,,"2021-01-12T03:18:02.048Z","2021-01-12T03:18:02.048Z"
"170528.2438","Measles virus genotype D8 MVs/Palmerston North.NZL/5.17/2/[D8] strain MVs/Palmerston North.NZL/5.17/2/[D8]",,170528,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170528","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D8","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Complete","MVs/Palmerston North.NZL/5.17/2/[D8]",,,,,,,,,,,,,,,,,,,,,"2019-08-01T00:00:00Z",,,"PRJNA480551",,,,"MH631015","Canterbury Health Laboratories",,,,,,,1,15894,47.319744,1,15894,,,,8,,,,,,"throat swab",,"2017-02-03",2017,,"New Zealand","Oceania","New Zealand: Palmerston North",,"vero E6 hSLAM",,,,,,"vero E6 hSLAM",,,,"Investigation if two measles virus outbreaks are linked or caused by independent importations.","2021-01-12T05:59:04.601Z","2021-01-12T05:59:04.601Z"
"170528.2469","Measles virus genotype D8 MVs/Queenstown.NZL/41.16/[D8] strain MVs/Queenstown.NZL/41.16/[D8]",,170528,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170528","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D8","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Complete","MVs/Queenstown.NZL/41.16/[D8]",,,,,,,,,,,,,,,,,,,,,"2019-08-01T00:00:00Z",,,"PRJNA480551",,,,"MH631016","Canterbury Health Laboratories",,"Illumina",,"CLC Genomics Workbench v. 9.5",,,1,15894,47.326035,1,15894,,,,8,,,,,,"nasopharyngeal swab",,"2016-10-31",2016,,"New Zealand","Oceania","New Zealand: Queenstown",,"vero E6 hSLAM",,,,,,"vero E6 hSLAM",,,,"Investigation if two measles virus outbreaks are linked or caused by independent importations.","2021-01-12T06:05:19.901Z","2021-01-12T06:05:19.901Z"
"170528.2872","Measles virus genotype D8 MVi/Muenchen.DEU/19.13[D8]",,170528,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170528","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D8","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Complete","MVi/Muenchen.DEU/19.13[D8]",,,,,,,,,,,,,,,,,,,,,"2014-04-21T00:00:00Z","24744323",,,,,,"KJ410048",,,"Illumina; Sanger dideoxy sequencing",,"velvet v. 1.2.10",,,1,15894,47.319744,1,15894,,,,8,,,,,,,,"2013-05-10",2013,,"Germany","Europe","Germany",,"Vero-hSLAM",,,,,,"Vero-hSLAM",,,,,"2021-01-12T08:41:33.920Z","2021-01-12T08:41:33.920Z"
"170528.3522","Measles virus genotype D8 MVi/Bastak.IRN/21.14[D8]",,170528,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;170528","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype D8","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bastak.IRN/21.14[D8]",,,,,,,,,,,,,,,,,,,,,"2014-07-15T00:00:00Z",,,,,,,"KM099432",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2014-05",2014,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T13:43:20.716Z","2021-01-12T13:43:20.716Z"
"1756707.5","Avipoxvirus Betim 1",,1756707,"10239;2732004;2732005;2732007;2732525;2732527;10240;10241;10260;336487;1756707","Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;Avipoxvirus;unclassified Avipoxvirus;Avipoxvirus Betim 1","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Avipoxvirus","Avipoxvirus Betim 1","Partial","Betim 1",,,,,,,,,,,,,,,,,,,,,"2015-12-05T00:00:00Z",,,,,,,"KT187552",,,"Sanger dideoxy sequencing",,,,,1,491,35.03055,1,491,,,,1,,,,,,"cutaneous lesions",,"2015-06-18",2015,,"Brazil","South America","Brazil: Betim, Minas Gerais",,"SPF chicken embryo",,,,,,"SPF chicken embryo",,,,,"2021-01-17T23:15:03.095Z","2021-01-17T23:15:03.095Z"
"190061.68","Fowl aviadenovirus A FadV Wroclaw 2015",,190061,"10239;2732004;2732005;2732008;2732529;2732559;10508;10552;190061","Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Aviadenovirus;Fowl aviadenovirus A","Viruses","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus","Fowl aviadenovirus A","Partial","FadV Wroclaw 2015","1",,,,,,,,,,,,,,,,,,,,"2015-10-07T00:00:00Z",,,,,,,"KR259656",,,"Sanger dideoxy sequencing",,,,,1,858,56.876457,1,858,,,,,,,,,,,,"2015-02-10",2015,,"Poland","Europe","Poland",,"SPF chicken embryo fibroblasts (CEF)",,,,,,"SPF chicken embryo fibroblasts (CEF)",,,,,"2020-12-25T18:01:08.522Z","2020-12-25T18:01:08.522Z"
"2032731.137","Swine acute diarrhea syndrome coronavirus SADS-CoV-CH-FJWT-2018",,2032731,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509509;2691594;2032731","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Rhinacovirus;unclassified Rhinacovirus;Swine acute diarrhea syndrome coronavirus","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Swine acute diarrhea syndrome coronavirus","Complete","SADS-CoV-CH-FJWT-2018",,,,,,,,,,,,,,,,,,,,,"2018-08-28T00:00:00Z",,,,,,,"MH615810",,,,,,,,1,27184,39.39082,1,27184,,,,9,,,,,,,,"2018-03",2018,,"China","Asia","China",,"Vero 81",,,,,,"Vero 81",,,,,"2021-01-27T17:39:17.116Z","2021-01-27T17:39:17.116Z"
"208962.239","Escherichia albertii 155_2_TBG_A",,208962,"131567;2;1224;1236;91347;543;561;208962","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia albertii","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia albertii","Complete","155_2_TBG_A",,,,"MLST.Escherichia_coli_1.3762",,,,,,,,,,,,,,,,"Good","2022-08-04T00:00:00Z",,,"PRJNA852350","SAMN29328113","GCA_024532245.1",,"CP099892,CP099893,CP099894",,"Complete","PacBio Sequel","300x","HGAP v. 3",,2,3,4921642,49.497463,1,4715676,98,22,,5012,99.5,98,0.4,99.9,,"Poyang Lake",,"2020-03-08",2020,,"China","Asia","China: Nanchang",,"Tbg",,,,,,,,,"sample_type:cell culture;biomaterial_provider:Yanwen Xiong;collected_by:Nanchang CDC and China CDC;identified_by:Qian Liu",,"2022-09-02T15:06:43.022Z","2022-09-02T15:06:43.022Z"
"208962.240","Escherichia albertii 205_2_TBG_B",,208962,"131567;2;1224;1236;91347;543;561;208962","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia albertii","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia albertii","Complete","205_2_TBG_B",,,,,,,,,,,,,,,,,,,,"Good","2022-08-04T00:00:00Z",,,"PRJNA852350","SAMN29328114","GCA_024532225.1",,"CP099890,CP099891",,"Complete","PacBio Sequel","300x","HGAP v. 3",,1,2,4799087,49.86805,1,4752472,95,22,,4967,99.6,98.2,0.6,99.9,,"Poyang Lake",,"2020-03-15",2020,,"China","Asia","China: Nanchang",,"Tbg",,,,,,,,,"sample_type:cell culture;biomaterial_provider:Yanwen Xiong;collected_by:Nanchang CDC and China CDC;identified_by:Qian Liu",,"2022-09-02T15:06:44.775Z","2022-09-02T15:06:44.775Z"
